date,Biomass  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],Other  - Actual Aggregated [MW]
2019/01/23 05:00,261.0,461.0,1109.0,85.0,274.0,48.0,0.0,4122.0,37.0
2019/01/23 06:00,258.0,543.0,1117.0,80.0,312.0,48.0,0.0,4267.0,36.0
2019/01/23 07:00,257.0,718.0,1164.0,198.0,529.0,49.0,0.0,4271.0,35.0
2019/01/23 08:00,252.0,1025.0,1180.0,1084.0,767.0,128.0,0.0,4229.0,35.0
2019/01/23 09:00,253.0,1206.0,1180.0,1318.0,1083.0,265.0,32.0,4326.0,35.0
2019/01/23 10:00,259.0,1229.0,1180.0,1340.0,1078.0,282.0,133.0,4356.0,36.0
2019/01/23 11:00,262.0,1275.0,1180.0,845.0,1018.0,224.0,174.0,4365.0,35.0
2019/01/23 12:00,264.0,1293.0,1180.0,264.0,1135.0,197.0,164.0,4360.0,36.0
2019/01/23 13:00,269.0,1310.0,1180.0,149.0,1001.0,84.0,182.0,4355.0,35.0
2019/01/23 14:00,276.0,1278.0,1180.0,7.0,719.0,36.0,146.0,4352.0,36.0
2019/01/23 15:00,278.0,1270.0,1180.0,1.0,796.0,43.0,119.0,4334.0,35.0
2019/01/23 16:00,281.0,1269.0,1180.0,35.0,585.0,44.0,104.0,4350.0,36.0
2019/01/23 17:00,281.0,1277.0,1180.0,34.0,642.0,59.0,49.0,4379.0,34.0
2019/01/23 18:00,274.0,1309.0,1179.0,593.0,867.0,532.0,3.0,4357.0,36.0
2019/01/23 19:00,268.0,1315.0,1180.0,1266.0,1198.0,764.0,0.0,4281.0,35.0
2019/01/23 20:00,267.0,1317.0,1180.0,1579.0,1395.0,490.0,0.0,4185.0,35.0
2019/01/23 21:00,268.0,1238.0,1180.0,1541.0,1418.0,336.0,0.0,4151.0,35.0
2019/01/23 22:00,269.0,1128.0,1180.0,429.0,1060.0,55.0,0.0,4124.0,35.0
2019/01/23 23:00,264.0,788.0,1051.0,0.0,820.0,88.0,0.0,4058.0,35.0
2019/01/24 00:00,266.0,642.0,916.0,0.0,378.0,73.0,0.0,3985.0,36.0
2019/01/24 01:00,266.0,466.0,885.0,41.0,335.0,49.0,0.0,3895.0,36.0
2019/01/24 02:00,261.0,456.0,823.0,0.0,249.0,48.0,0.0,3757.0,36.0
2019/01/24 03:00,266.0,458.0,786.0,0.0,224.0,48.0,0.0,3791.0,36.0
2019/01/24 04:00,254.0,457.0,795.0,0.0,156.0,48.0,0.0,3828.0,36.0
2019/01/24 05:00,266.0,455.0,801.0,0.0,186.0,48.0,0.0,3902.0,36.0
2019/01/24 06:00,264.0,580.0,806.0,0.0,197.0,48.0,0.0,3998.0,36.0
2019/01/24 07:00,264.0,968.0,866.0,0.0,466.0,48.0,0.0,4022.0,36.0
2019/01/24 08:00,263.0,1513.0,1161.0,2.0,558.0,111.0,0.0,3982.0,35.0
2019/01/24 09:00,270.0,1900.0,1313.0,109.0,756.0,193.0,34.0,3865.0,36.0
2019/01/24 10:00,273.0,1964.0,1423.0,210.0,867.0,197.0,138.0,3693.0,36.0
2019/01/24 11:00,274.0,1958.0,1458.0,85.0,638.0,107.0,219.0,3534.0,35.0
2019/01/24 12:00,269.0,1846.0,1458.0,59.0,557.0,49.0,282.0,3432.0,35.0
2019/01/24 13:00,264.0,1707.0,1459.0,15.0,330.0,48.0,331.0,3431.0,35.0
2019/01/24 14:00,264.0,1641.0,1458.0,0.0,208.0,22.0,359.0,3475.0,34.0
2019/01/24 15:00,252.0,1563.0,1457.0,0.0,263.0,48.0,324.0,3505.0,35.0
2019/01/24 16:00,261.0,1635.0,1457.0,0.0,266.0,21.0,268.0,3491.0,35.0
2019/01/24 17:00,276.0,1721.0,1457.0,21.0,220.0,50.0,145.0,3317.0,34.0
2019/01/24 18:00,284.0,1611.0,1459.0,165.0,491.0,63.0,16.0,3342.0,35.0
2019/01/24 19:00,278.0,1950.0,1459.0,784.0,600.0,115.0,0.0,3399.0,36.0
2019/01/24 20:00,282.0,1958.0,1460.0,926.0,745.0,200.0,0.0,3338.0,35.0
2019/01/24 21:00,275.0,1963.0,1460.0,983.0,713.0,85.0,0.0,2948.0,34.0
2019/01/24 22:00,277.0,1886.0,1461.0,222.0,812.0,48.0,0.0,2613.0,34.0
2019/01/24 23:00,284.0,1554.0,1460.0,2.0,533.0,49.0,0.0,2402.0,35.0
2019/01/25 00:00,287.0,1220.0,1460.0,30.0,365.0,95.0,0.0,2142.0,35.0
2019/01/25 01:00,289.0,778.0,1460.0,23.0,314.0,100.0,0.0,1879.0,36.0
2019/01/25 02:00,287.0,697.0,1381.0,0.0,105.0,48.0,0.0,1866.0,36.0
2019/01/25 03:00,280.0,725.0,1241.0,0.0,88.0,49.0,0.0,1856.0,36.0
2019/01/25 04:00,284.0,720.0,1285.0,0.0,132.0,50.0,0.0,1774.0,37.0
2019/01/25 05:00,288.0,677.0,1161.0,0.0,135.0,48.0,0.0,1893.0,36.0
2019/01/25 06:00,285.0,929.0,1126.0,0.0,224.0,48.0,0.0,2017.0,35.0
2019/01/25 07:00,286.0,1542.0,1247.0,90.0,333.0,95.0,0.0,1890.0,35.0
2019/01/25 08:00,275.0,2246.0,1459.0,487.0,509.0,185.0,1.0,1830.0,34.0
2019/01/25 09:00,278.0,2632.0,1460.0,605.0,699.0,168.0,70.0,1605.0,32.0
2019/01/25 10:00,281.0,2647.0,1460.0,467.0,735.0,152.0,218.0,1304.0,33.0
2019/01/25 11:00,283.0,2630.0,1461.0,58.0,734.0,84.0,324.0,979.0,30.0
2019/01/25 12:00,286.0,2572.0,1462.0,0.0,635.0,81.0,376.0,664.0,34.0
2019/01/25 13:00,287.0,2437.0,1460.0,0.0,619.0,78.0,391.0,499.0,35.0
2019/01/25 14:00,286.0,2115.0,1460.0,0.0,512.0,70.0,384.0,325.0,35.0
2019/01/25 15:00,283.0,2519.0,1460.0,2.0,278.0,70.0,355.0,256.0,35.0
2019/01/25 16:00,289.0,2510.0,1461.0,114.0,173.0,70.0,292.0,190.0,36.0
2019/01/25 17:00,288.0,2498.0,1460.0,129.0,187.0,55.0,165.0,248.0,35.0
2019/01/25 18:00,289.0,2514.0,1460.0,494.0,320.0,183.0,20.0,423.0,34.0
2019/01/25 19:00,286.0,2636.0,1460.0,535.0,575.0,153.0,0.0,564.0,33.0
2019/01/25 20:00,290.0,2516.0,1460.0,139.0,662.0,118.0,0.0,685.0,34.0
2019/01/25 21:00,287.0,2593.0,1461.0,19.0,595.0,66.0,0.0,739.0,34.0
2019/01/25 22:00,289.0,2403.0,1461.0,0.0,582.0,61.0,0.0,690.0,34.0
2019/01/25 23:00,287.0,1954.0,1461.0,0.0,480.0,106.0,0.0,794.0,34.0
2019/01/26 00:00,292.0,1660.0,1404.0,0.0,372.0,50.0,0.0,890.0,34.0
2019/01/26 01:00,289.0,1353.0,1198.0,0.0,153.0,48.0,0.0,865.0,34.0
2019/01/26 02:00,288.0,1306.0,998.0,0.0,94.0,48.0,0.0,758.0,34.0
2019/01/26 03:00,284.0,1258.0,985.0,0.0,65.0,57.0,0.0,677.0,34.0
2019/01/26 04:00,286.0,1359.0,988.0,0.0,65.0,48.0,0.0,584.0,34.0
2019/01/26 05:00,285.0,1381.0,1001.0,0.0,60.0,48.0,0.0,580.0,34.0
2019/01/26 06:00,283.0,1448.0,885.0,0.0,73.0,48.0,0.0,539.0,33.0
2019/01/26 07:00,282.0,1599.0,963.0,0.0,83.0,44.0,0.0,455.0,33.0
2019/01/26 08:00,289.0,1743.0,1172.0,41.0,108.0,48.0,1.0,342.0,33.0
2019/01/26 09:00,287.0,1791.0,1173.0,2.0,463.0,62.0,80.0,244.0,34.0
2019/01/26 10:00,284.0,2138.0,1173.0,51.0,620.0,125.0,238.0,108.0,34.0
2019/01/26 11:00,282.0,2207.0,1172.0,64.0,616.0,124.0,332.0,43.0,33.0
2019/01/26 12:00,289.0,2003.0,1172.0,0.0,615.0,139.0,378.0,28.0,33.0
2019/01/26 13:00,288.0,2064.0,1172.0,0.0,621.0,144.0,392.0,50.0,34.0
2019/01/26 14:00,290.0,1682.0,1173.0,0.0,565.0,91.0,386.0,125.0,34.0
2019/01/26 15:00,287.0,1689.0,1173.0,0.0,395.0,59.0,356.0,208.0,34.0
2019/01/26 16:00,287.0,1604.0,1172.0,0.0,648.0,57.0,291.0,289.0,34.0
2019/01/26 17:00,288.0,1630.0,1171.0,0.0,504.0,59.0,166.0,439.0,34.0
2019/01/26 18:00,289.0,1696.0,1171.0,81.0,461.0,119.0,21.0,590.0,34.0
2019/01/26 19:00,286.0,1683.0,1172.0,325.0,677.0,166.0,0.0,909.0,33.0
2019/01/26 20:00,290.0,1793.0,1173.0,312.0,741.0,82.0,0.0,1111.0,34.0
2019/01/26 21:00,290.0,1564.0,1173.0,145.0,620.0,71.0,0.0,1568.0,33.0
2019/01/26 22:00,291.0,1292.0,1101.0,0.0,554.0,48.0,0.0,1978.0,33.0
2019/01/26 23:00,291.0,898.0,773.0,0.0,644.0,48.0,0.0,2401.0,34.0
2019/01/27 00:00,288.0,593.0,200.0,50.0,623.0,48.0,0.0,2479.0,34.0
2019/01/27 01:00,292.0,439.0,90.0,23.0,433.0,87.0,0.0,2667.0,34.0
2019/01/27 02:00,291.0,438.0,90.0,0.0,239.0,33.0,0.0,2983.0,33.0
2019/01/27 03:00,293.0,439.0,90.0,0.0,259.0,38.0,0.0,3096.0,33.0
2019/01/27 04:00,289.0,439.0,68.0,0.0,210.0,41.0,0.0,3300.0,34.0
2019/01/27 05:00,288.0,439.0,0.0,0.0,194.0,42.0,0.0,3313.0,34.0
2019/01/27 06:00,283.0,438.0,0.0,0.0,211.0,48.0,0.0,3515.0,30.0
2019/01/27 07:00,287.0,438.0,0.0,0.0,245.0,48.0,0.0,3670.0,28.0
2019/01/27 08:00,284.0,435.0,0.0,0.0,241.0,49.0,0.0,3456.0,31.0
2019/01/27 09:00,286.0,436.0,0.0,0.0,281.0,56.0,41.0,3236.0,31.0
2019/01/27 10:00,284.0,434.0,0.0,0.0,328.0,56.0,135.0,3209.0,33.0
2019/01/27 11:00,278.0,434.0,0.0,0.0,415.0,48.0,208.0,3205.0,32.0
2019/01/27 12:00,283.0,434.0,0.0,139.0,658.0,48.0,184.0,3128.0,33.0
2019/01/27 13:00,284.0,434.0,0.0,194.0,601.0,48.0,182.0,3220.0,32.0
2019/01/27 14:00,286.0,433.0,0.0,19.0,463.0,48.0,218.0,3272.0,33.0
2019/01/27 15:00,281.0,432.0,0.0,0.0,401.0,48.0,253.0,3328.0,32.0
2019/01/27 16:00,287.0,434.0,0.0,24.0,432.0,48.0,220.0,3171.0,33.0
2019/01/27 17:00,283.0,434.0,0.0,73.0,492.0,48.0,127.0,3112.0,33.0
2019/01/27 18:00,286.0,431.0,0.0,2.0,658.0,49.0,17.0,3282.0,33.0
2019/01/27 19:00,283.0,430.0,0.0,119.0,720.0,136.0,0.0,3456.0,33.0
2019/01/27 20:00,284.0,435.0,0.0,342.0,674.0,92.0,0.0,3565.0,33.0
2019/01/27 21:00,281.0,438.0,44.0,552.0,510.0,110.0,0.0,3550.0,34.0
2019/01/27 22:00,281.0,438.0,158.0,347.0,396.0,110.0,0.0,3402.0,34.0
2019/01/27 23:00,287.0,443.0,128.0,227.0,328.0,110.0,0.0,3277.0,34.0
2019/01/28 00:00,287.0,448.0,120.0,173.0,456.0,48.0,0.0,3286.0,34.0
2019/01/28 01:00,278.0,447.0,90.0,1.0,232.0,48.0,0.0,3330.0,34.0
2019/01/28 02:00,278.0,445.0,90.0,0.0,159.0,48.0,0.0,3547.0,34.0
2019/01/28 03:00,265.0,444.0,90.0,0.0,177.0,48.0,0.0,3402.0,34.0
2019/01/28 04:00,272.0,445.0,90.0,0.0,220.0,20.0,0.0,3324.0,34.0
2019/01/28 05:00,278.0,445.0,90.0,0.0,191.0,20.0,0.0,3196.0,33.0
2019/01/28 06:00,281.0,511.0,180.0,8.0,180.0,48.0,0.0,3307.0,33.0
2019/01/28 07:00,285.0,680.0,337.0,316.0,682.0,48.0,0.0,3219.0,34.0
2019/01/28 08:00,286.0,938.0,440.0,1003.0,712.0,43.0,1.0,3218.0,33.0
2019/01/28 09:00,273.0,1095.0,560.0,604.0,723.0,59.0,72.0,3361.0,33.0
2019/01/28 10:00,276.0,1103.0,590.0,648.0,839.0,58.0,210.0,3464.0,33.0
2019/01/28 11:00,275.0,1107.0,590.0,359.0,882.0,48.0,244.0,3610.0,33.0
2019/01/28 12:00,286.0,1126.0,590.0,465.0,839.0,48.0,232.0,3689.0,34.0
2019/01/28 13:00,284.0,1163.0,590.0,20.0,895.0,48.0,186.0,3808.0,36.0
2019/01/28 14:00,282.0,1103.0,561.0,0.0,645.0,48.0,153.0,3835.0,35.0
2019/01/28 15:00,279.0,1098.0,564.0,1.0,605.0,48.0,108.0,3758.0,36.0
2019/01/28 16:00,277.0,1209.0,590.0,112.0,578.0,48.0,96.0,3676.0,36.0
2019/01/28 17:00,270.0,1385.0,590.0,187.0,770.0,73.0,74.0,3420.0,36.0
2019/01/28 18:00,272.0,1657.0,590.0,517.0,873.0,132.0,12.0,3178.0,36.0
2019/01/28 19:00,280.0,1668.0,590.0,1294.0,1095.0,233.0,0.0,2862.0,36.0
2019/01/28 20:00,287.0,1586.0,590.0,1209.0,1096.0,142.0,0.0,2466.0,36.0
2019/01/28 21:00,290.0,1647.0,590.0,774.0,1036.0,132.0,0.0,2137.0,35.0
2019/01/28 22:00,291.0,1645.0,590.0,669.0,1002.0,132.0,0.0,1836.0,36.0
2019/01/28 23:00,294.0,1638.0,590.0,661.0,886.0,132.0,0.0,1517.0,36.0
2019/01/29 00:00,293.0,1267.0,590.0,510.0,711.0,132.0,0.0,1497.0,34.0
2019/01/29 01:00,290.0,721.0,590.0,305.0,593.0,67.0,0.0,1832.0,36.0
2019/01/29 02:00,281.0,699.0,575.0,3.0,295.0,48.0,0.0,2101.0,36.0
2019/01/29 03:00,283.0,751.0,516.0,0.0,149.0,48.0,0.0,2165.0,35.0
2019/01/29 04:00,287.0,738.0,478.0,0.0,111.0,48.0,0.0,2224.0,36.0
2019/01/29 05:00,288.0,723.0,478.0,0.0,109.0,48.0,0.0,2512.0,36.0
2019/01/29 06:00,285.0,763.0,560.0,0.0,142.0,48.0,0.0,2818.0,34.0
2019/01/29 07:00,292.0,1041.0,591.0,130.0,391.0,48.0,0.0,3286.0,36.0
2019/01/29 08:00,289.0,1243.0,612.0,693.0,666.0,155.0,0.0,3768.0,36.0
2019/01/29 09:00,285.0,1444.0,661.0,1076.0,820.0,120.0,23.0,3936.0,36.0
2019/01/29 10:00,282.0,1630.0,730.0,756.0,990.0,119.0,81.0,3984.0,36.0
2019/01/29 11:00,282.0,1634.0,774.0,62.0,832.0,106.0,113.0,4070.0,35.0
2019/01/29 12:00,272.0,1637.0,802.0,0.0,467.0,110.0,128.0,4215.0,36.0
2019/01/29 13:00,277.0,1542.0,849.0,0.0,439.0,70.0,142.0,4298.0,36.0
2019/01/29 14:00,277.0,1438.0,825.0,0.0,347.0,48.0,124.0,4297.0,36.0
2019/01/29 15:00,275.0,1421.0,852.0,0.0,343.0,48.0,104.0,4175.0,36.0
2019/01/29 16:00,275.0,1420.0,885.0,0.0,329.0,48.0,61.0,4087.0,36.0
2019/01/29 17:00,279.0,1560.0,794.0,0.0,358.0,48.0,29.0,3862.0,36.0
2019/01/29 18:00,281.0,1481.0,835.0,68.0,452.0,98.0,5.0,3719.0,36.0
2019/01/29 19:00,282.0,1631.0,885.0,825.0,770.0,421.0,0.0,3455.0,36.0
2019/01/29 20:00,285.0,1391.0,885.0,230.0,621.0,158.0,0.0,3260.0,36.0
2019/01/29 21:00,284.0,1367.0,885.0,190.0,690.0,160.0,0.0,3044.0,36.0
2019/01/29 22:00,290.0,1350.0,885.0,131.0,662.0,159.0,0.0,2851.0,36.0
2019/01/29 23:00,286.0,1358.0,885.0,217.0,599.0,124.0,0.0,2473.0,36.0
2019/01/30 00:00,280.0,1241.0,885.0,63.0,685.0,88.0,0.0,1975.0,36.0
2019/01/30 01:00,287.0,827.0,885.0,64.0,710.0,48.0,0.0,1758.0,36.0
2019/01/30 02:00,292.0,808.0,885.0,64.0,644.0,48.0,0.0,1482.0,36.0
2019/01/30 03:00,284.0,741.0,885.0,41.0,394.0,48.0,0.0,1539.0,36.0
2019/01/30 04:00,279.0,813.0,885.0,0.0,303.0,48.0,0.0,1657.0,35.0
2019/01/30 05:00,284.0,811.0,885.0,0.0,285.0,48.0,0.0,1552.0,35.0
2019/01/30 06:00,286.0,883.0,885.0,0.0,282.0,48.0,0.0,1485.0,36.0
2019/01/30 07:00,286.0,1017.0,885.0,255.0,491.0,92.0,0.0,1335.0,35.0
2019/01/30 08:00,286.0,1267.0,885.0,1809.0,958.0,419.0,0.0,1268.0,34.0
2019/01/30 09:00,287.0,1432.0,887.0,1989.0,1170.0,153.0,16.0,1293.0,36.0
2019/01/30 10:00,287.0,1477.0,881.0,1987.0,1367.0,206.0,52.0,1426.0,36.0
2019/01/30 11:00,283.0,1554.0,871.0,1914.0,1354.0,207.0,58.0,1624.0,36.0
2019/01/30 12:00,283.0,1631.0,897.0,758.0,1053.0,160.0,62.0,1923.0,35.0
2019/01/30 13:00,278.0,1565.0,910.0,529.0,874.0,117.0,61.0,2321.0,33.0
2019/01/30 14:00,290.0,1559.0,892.0,86.0,779.0,111.0,62.0,2745.0,35.0
2019/01/30 15:00,292.0,1511.0,985.0,1.0,646.0,110.0,51.0,3084.0,36.0
2019/01/30 16:00,282.0,1488.0,1105.0,0.0,559.0,110.0,38.0,3494.0,36.0
2019/01/30 17:00,279.0,1603.0,1135.0,120.0,525.0,110.0,21.0,3761.0,36.0
2019/01/30 18:00,283.0,1545.0,1180.0,697.0,742.0,255.0,4.0,4009.0,36.0
2019/01/30 19:00,275.0,1633.0,1180.0,1762.0,1095.0,310.0,0.0,4100.0,36.0
2019/01/30 20:00,282.0,1617.0,1180.0,1352.0,1046.0,331.0,0.0,4081.0,36.0
2019/01/30 21:00,288.0,1569.0,1180.0,739.0,927.0,176.0,0.0,4116.0,35.0
2019/01/30 22:00,292.0,1526.0,1180.0,669.0,987.0,147.0,0.0,4216.0,35.0
2019/01/30 23:00,293.0,1236.0,861.0,318.0,967.0,181.0,0.0,4187.0,35.0
2019/01/31 00:00,287.0,899.0,361.0,11.0,568.0,58.0,0.0,4230.0,35.0
2019/01/31 01:00,287.0,439.0,361.0,0.0,461.0,54.0,0.0,4307.0,36.0
2019/01/31 02:00,288.0,434.0,361.0,0.0,324.0,54.0,0.0,4424.0,34.0
2019/01/31 03:00,288.0,430.0,361.0,0.0,335.0,54.0,0.0,4430.0,34.0
2019/01/31 04:00,286.0,429.0,360.0,0.0,352.0,54.0,0.0,4323.0,35.0
2019/01/31 05:00,286.0,431.0,361.0,0.0,389.0,54.0,0.0,4335.0,34.0
2019/01/31 06:00,290.0,430.0,361.0,0.0,432.0,74.0,0.0,4224.0,34.0
2019/01/31 07:00,288.0,444.0,719.0,18.0,687.0,115.0,0.0,4179.0,34.0
2019/01/31 08:00,286.0,621.0,1180.0,829.0,906.0,171.0,0.0,4062.0,33.0
2019/01/31 09:00,287.0,637.0,1180.0,1262.0,1177.0,225.0,10.0,3872.0,35.0
2019/01/31 10:00,291.0,645.0,1180.0,1583.0,1249.0,206.0,45.0,3723.0,36.0
2019/01/31 11:00,282.0,639.0,1180.0,1435.0,1184.0,250.0,88.0,3845.0,35.0
2019/01/31 12:00,289.0,645.0,1180.0,1109.0,1241.0,181.0,106.0,4025.0,35.0
2019/01/31 13:00,287.0,643.0,1180.0,872.0,1092.0,230.0,110.0,4038.0,35.0
2019/01/31 14:00,276.0,637.0,1180.0,252.0,900.0,136.0,125.0,3976.0,35.0
2019/01/31 15:00,286.0,644.0,1180.0,42.0,834.0,99.0,91.0,4183.0,35.0
2019/01/31 16:00,287.0,640.0,1180.0,79.0,793.0,133.0,57.0,4184.0,35.0
2019/01/31 17:00,292.0,638.0,1180.0,29.0,818.0,136.0,25.0,4217.0,33.0
2019/01/31 18:00,290.0,644.0,1180.0,356.0,978.0,238.0,3.0,4225.0,33.0
2019/01/31 19:00,282.0,649.0,1180.0,1358.0,998.0,307.0,0.0,4247.0,34.0
2019/01/31 20:00,288.0,653.0,1180.0,888.0,969.0,242.0,0.0,4352.0,35.0
2019/01/31 21:00,285.0,654.0,802.0,878.0,684.0,228.0,0.0,4308.0,34.0
2019/01/31 22:00,280.0,652.0,441.0,622.0,698.0,159.0,0.0,4189.0,35.0
2019/01/31 23:00,278.0,648.0,361.0,284.0,655.0,160.0,0.0,4268.0,34.0
2019/02/01 00:00,277.0,642.0,361.0,6.0,505.0,128.0,0.0,4194.0,32.0
2019/02/01 01:00,211.0,451.0,361.0,0.0,572.0,134.0,0.0,4155.0,98.0
2019/02/01 02:00,213.0,439.0,361.0,0.0,395.0,133.0,0.0,4398.0,98.0
2019/02/01 03:00,210.0,436.0,361.0,0.0,567.0,133.0,0.0,4561.0,100.0
2019/02/01 04:00,213.0,435.0,361.0,0.0,484.0,132.0,0.0,4509.0,100.0
2019/02/01 05:00,217.0,433.0,361.0,66.0,531.0,132.0,0.0,4486.0,99.0
2019/02/01 06:00,215.0,435.0,361.0,115.0,516.0,132.0,0.0,4436.0,99.0
2019/02/01 07:00,208.0,449.0,367.0,364.0,848.0,131.0,0.0,4360.0,102.0
2019/02/01 08:00,210.0,623.0,719.0,1565.0,978.0,151.0,1.0,4273.0,100.0
2019/02/01 09:00,211.0,637.0,1180.0,1335.0,1077.0,213.0,52.0,4274.0,98.0
2019/02/01 10:00,214.0,639.0,1180.0,1272.0,1070.0,148.0,169.0,4081.0,99.0
2019/02/01 11:00,209.0,628.0,1121.0,734.0,1149.0,142.0,226.0,4190.0,97.0
2019/02/01 12:00,202.0,634.0,1005.0,242.0,1278.0,149.0,238.0,4121.0,98.0
2019/02/01 13:00,202.0,602.0,634.0,395.0,1178.0,139.0,250.0,4095.0,96.0
2019/02/01 14:00,200.0,627.0,386.0,395.0,1114.0,138.0,242.0,4169.0,92.0
2019/02/01 15:00,204.0,749.0,320.0,241.0,989.0,187.0,206.0,4321.0,93.0
2019/02/01 16:00,205.0,913.0,320.0,485.0,876.0,244.0,153.0,4324.0,94.0
2019/02/01 17:00,208.0,933.0,400.0,477.0,849.0,270.0,95.0,4212.0,98.0
2019/02/01 18:00,214.0,879.0,560.0,749.0,910.0,235.0,12.0,4202.0,101.0
2019/02/01 19:00,213.0,899.0,560.0,1648.0,1408.0,260.0,0.0,4268.0,101.0
2019/02/01 20:00,216.0,956.0,419.0,1780.0,1542.0,333.0,0.0,4281.0,99.0
2019/02/01 21:00,208.0,854.0,50.0,1013.0,1251.0,308.0,0.0,4250.0,97.0
2019/02/01 22:00,210.0,829.0,0.0,793.0,1139.0,249.0,0.0,4190.0,86.0
2019/02/01 23:00,210.0,828.0,0.0,488.0,921.0,141.0,0.0,4169.0,87.0
2019/02/02 00:00,210.0,669.0,0.0,211.0,943.0,255.0,0.0,4093.0,81.0
2019/02/02 01:00,209.0,407.0,0.0,243.0,1010.0,75.0,0.0,3966.0,83.0
2019/02/02 02:00,213.0,401.0,0.0,228.0,882.0,75.0,0.0,3829.0,89.0
2019/02/02 03:00,212.0,401.0,0.0,190.0,636.0,74.0,0.0,3694.0,91.0
2019/02/02 04:00,212.0,401.0,0.0,132.0,486.0,62.0,0.0,3691.0,90.0
2019/02/02 05:00,211.0,402.0,0.0,142.0,501.0,62.0,0.0,3692.0,88.0
2019/02/02 06:00,207.0,401.0,0.0,175.0,503.0,89.0,0.0,3649.0,85.0
2019/02/02 07:00,206.0,397.0,0.0,270.0,634.0,112.0,0.0,3599.0,84.0
2019/02/02 08:00,204.0,399.0,0.0,330.0,648.0,182.0,2.0,3520.0,84.0
2019/02/02 09:00,203.0,402.0,0.0,291.0,916.0,395.0,79.0,3572.0,82.0
2019/02/02 10:00,213.0,484.0,0.0,406.0,947.0,483.0,236.0,3457.0,95.0
2019/02/02 11:00,214.0,558.0,0.0,493.0,892.0,370.0,333.0,3309.0,96.0
2019/02/02 12:00,211.0,553.0,0.0,336.0,1030.0,227.0,361.0,3192.0,96.0
2019/02/02 13:00,212.0,543.0,0.0,234.0,952.0,203.0,373.0,3163.0,93.0
2019/02/02 14:00,210.0,413.0,0.0,225.0,965.0,192.0,366.0,3114.0,94.0
2019/02/02 15:00,214.0,408.0,0.0,244.0,920.0,239.0,352.0,2988.0,94.0
2019/02/02 16:00,212.0,407.0,0.0,561.0,940.0,239.0,300.0,2757.0,91.0
2019/02/02 17:00,215.0,403.0,0.0,779.0,998.0,236.0,182.0,2839.0,91.0
2019/02/02 18:00,215.0,409.0,0.0,1051.0,978.0,230.0,31.0,2773.0,94.0
2019/02/02 19:00,210.0,469.0,0.0,1703.0,1230.0,532.0,0.0,2666.0,94.0
2019/02/02 20:00,216.0,523.0,0.0,1352.0,1383.0,267.0,0.0,2597.0,93.0
2019/02/02 21:00,219.0,525.0,0.0,1612.0,1427.0,264.0,0.0,2364.0,95.0
2019/02/02 22:00,211.0,509.0,0.0,1393.0,1265.0,313.0,0.0,2159.0,97.0
2019/02/02 23:00,210.0,393.0,0.0,1310.0,1271.0,325.0,0.0,2018.0,95.0
2019/02/03 00:00,216.0,397.0,0.0,384.0,995.0,152.0,0.0,1893.0,95.0
2019/02/03 01:00,219.0,366.0,0.0,140.0,754.0,133.0,0.0,1806.0,97.0
2019/02/03 02:00,221.0,366.0,0.0,101.0,605.0,117.0,0.0,1655.0,94.0
2019/02/03 03:00,217.0,369.0,0.0,110.0,551.0,110.0,0.0,1475.0,89.0
2019/02/03 04:00,217.0,374.0,0.0,111.0,546.0,110.0,0.0,1394.0,92.0
2019/02/03 05:00,218.0,377.0,0.0,84.0,478.0,110.0,0.0,1542.0,92.0
2019/02/03 06:00,215.0,378.0,0.0,90.0,498.0,110.0,0.0,1605.0,90.0
2019/02/03 07:00,217.0,378.0,63.0,115.0,699.0,190.0,0.0,1659.0,92.0
2019/02/03 08:00,218.0,378.0,213.0,121.0,715.0,189.0,3.0,1335.0,91.0
2019/02/03 09:00,217.0,378.0,448.0,219.0,815.0,214.0,105.0,1068.0,93.0
2019/02/03 10:00,219.0,375.0,616.0,783.0,1080.0,208.0,270.0,735.0,93.0
2019/02/03 11:00,210.0,373.0,839.0,833.0,1167.0,230.0,365.0,486.0,93.0
2019/02/03 12:00,211.0,370.0,876.0,707.0,1160.0,208.0,409.0,391.0,92.0
2019/02/03 13:00,213.0,368.0,885.0,440.0,1157.0,174.0,425.0,364.0,90.0
2019/02/03 14:00,219.0,366.0,780.0,380.0,1087.0,176.0,420.0,318.0,95.0
2019/02/03 15:00,217.0,363.0,750.0,357.0,976.0,158.0,391.0,305.0,92.0
2019/02/03 16:00,219.0,363.0,750.0,391.0,914.0,172.0,330.0,282.0,93.0
2019/02/03 17:00,217.0,346.0,750.0,548.0,1031.0,189.0,209.0,261.0,98.0
2019/02/03 18:00,217.0,340.0,850.0,1394.0,1010.0,399.0,40.0,218.0,96.0
2019/02/03 19:00,214.0,336.0,885.0,1881.0,1196.0,923.0,0.0,272.0,92.0
2019/02/03 20:00,208.0,338.0,885.0,1868.0,1237.0,947.0,0.0,352.0,89.0
2019/02/03 21:00,210.0,341.0,885.0,2042.0,1205.0,1035.0,0.0,377.0,84.0
